venda_id,lead_id,data_venda,categoria_produto,segmento,cidade,valor_venda,forma_pagamento
1337,4149,2024-10-10,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,322.95,Cartão à vista
1338,4153,2025-02-14,Papelaria e Escritório,Consumidor Final (B2C),Três Lagoas,259.42,PIX
1339,4155,2025-09-15,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,318.85,Cartão parcelado
1340,4156,2025-01-09,Casa e Decoração,Consumidor Final (B2C),Corumbá,504.77,Contrato Recorrente (B2B)
1341,4157,2024-07-29,Utilidades Domésticas,Consumidor Final (B2C),Ponta Porã,288.17,PIX
1342,4158,2024-04-22,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,260.03,Cartão parcelado
1343,4160,2025-03-31,Papelaria e Escritório,Consumidor Final (B2C),Três Lagoas,525.29,PIX
1344,4169,2025-09-27,Alimentos e Bebidas,Conta Corporativa (B2B),Três Lagoas,6853.47,Contrato Recorrente (B2B)
1345,4171,2025-12-31,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,257.73,Cartão parcelado
1346,4172,2024-01-30,Alimentos e Bebidas,Conta Corporativa (B2B),Ponta Porã,3340.08,Cartão parcelado
1347,4173,2025-12-13,Móveis,Consumidor Final (B2C),Corumbá,314.29,PIX
1348,4180,2025-03-21,Papelaria e Escritório,Consumidor Final (B2C),Três Lagoas,316.19,PIX
1349,4181,2025-08-20,Utilidades Domésticas,Conta Corporativa (B2B),Ponta Porã,10927.56,PIX
1350,4183,2024-07-08,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,382.01,Cartão parcelado
1351,4186,2025-06-18,Casa e Decoração,Consumidor Final (B2C),Campo Grande,310.52,Cartão parcelado
1352,4189,2024-09-05,Eletrônicos,Consumidor Final (B2C),Ponta Porã,295.07,PIX
1353,4191,2024-03-29,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,250.75,Contrato Recorrente (B2B)
1354,4194,2025-01-09,Moda e Vestuário,Consumidor Final (B2C),Dourados,216.9,Boleto (B2B)
1355,4196,2024-05-07,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,381.97,PIX
1356,4198,2025-05-03,Eletrônicos,Consumidor Final (B2C),Dourados,459.53,Cartão parcelado
1357,4199,2024-10-19,Papelaria e Escritório,Consumidor Final (B2C),Corumbá,351.22,PIX
1358,4201,2025-09-04,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,323.71,Cartão à vista
1359,4206,2024-06-10,Moda e Vestuário,Conta Corporativa (B2B),Ponta Porã,8396.38,Cartão parcelado
1360,4209,2025-08-21,Eletrônicos,Consumidor Final (B2C),Campo Grande,362.49,PIX
1361,4210,2024-04-27,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,276.2,Cartão à vista
1362,4213,2024-03-09,Móveis,Consumidor Final (B2C),Campo Grande,306.99,Cartão parcelado
1363,4218,2025-12-31,Moda e Vestuário,Consumidor Final (B2C),Corumbá,328.22,Cartão à vista
1364,4220,2024-03-01,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,185.34,PIX
1365,4221,2024-04-15,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,314.28,Cartão parcelado
1366,4222,2025-06-20,Alimentos e Bebidas,Consumidor Final (B2C),Corumbá,228.26,Cartão parcelado
1367,4235,2025-12-10,Ferramentas,Consumidor Final (B2C),Campo Grande,334.76,Cartão parcelado
1368,4236,2025-06-08,Ferramentas,Consumidor Final (B2C),Dourados,277.13,Cartão parcelado
1369,4242,2025-06-16,Utilidades Domésticas,Consumidor Final (B2C),Três Lagoas,151.51,PIX
1370,4244,2025-07-25,Ferramentas,Consumidor Final (B2C),Corumbá,456.27,Cartão parcelado
1371,4245,2025-11-21,Brinquedos,Consumidor Final (B2C),Dourados,281.12,Cartão parcelado
1372,4250,2024-09-25,Eletrônicos,Consumidor Final (B2C),Corumbá,312.95,PIX
1373,4256,2024-10-18,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,242.55,PIX
1374,4257,2024-09-06,Casa e Decoração,Consumidor Final (B2C),Três Lagoas,368.34,Cartão à vista
1375,4259,2025-10-28,Móveis,Conta Corporativa (B2B),Campo Grande,10057.09,Cartão parcelado
1376,4262,2024-05-10,Beleza e Higiene,Consumidor Final (B2C),Três Lagoas,443.29,Cartão parcelado
1377,4273,2025-10-01,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,475.32,PIX
1378,4274,2025-02-09,Moda e Vestuário,Consumidor Final (B2C),Ponta Porã,352.33,Cartão à vista
1379,4275,2025-01-03,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,442.79,Cartão parcelado
1380,4278,2025-10-18,Utilidades Domésticas,Conta Corporativa (B2B),Dourados,9673.35,Cartão à vista
1381,4279,2025-03-17,Eletrônicos,Consumidor Final (B2C),Corumbá,411.13,Boleto (B2B)
1382,4281,2024-08-06,Utilidades Domésticas,Consumidor Final (B2C),Dourados,194.23,Boleto (B2B)
1383,4285,2024-11-21,Móveis,Consumidor Final (B2C),Campo Grande,271.43,Contrato Recorrente (B2B)
1384,4287,2024-04-09,Moda e Vestuário,Conta Corporativa (B2B),Dourados,8596.85,PIX
1385,4299,2024-03-29,Eletrônicos,Consumidor Final (B2C),Campo Grande,261.08,PIX
1386,4303,2024-04-19,Papelaria e Escritório,Consumidor Final (B2C),Dourados,299.41,PIX
1387,4304,2024-07-30,Brinquedos,Consumidor Final (B2C),Campo Grande,219.26,Cartão parcelado
1388,4305,2024-02-11,Eletrônicos,Consumidor Final (B2C),Campo Grande,196.89,PIX
1389,4307,2024-12-10,Eletrônicos,Consumidor Final (B2C),Ponta Porã,417.63,PIX
1390,4309,2024-02-22,Eletrônicos,Consumidor Final (B2C),Campo Grande,230.89,PIX
1391,4312,2024-06-17,Casa e Decoração,Consumidor Final (B2C),Corumbá,309.02,Boleto (B2B)
1392,4315,2025-07-26,Alimentos e Bebidas,Conta Corporativa (B2B),Campo Grande,12165.57,Boleto (B2B)
1393,4328,2025-07-26,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,263.74,Cartão parcelado
1394,4330,2025-02-24,Casa e Decoração,Consumidor Final (B2C),Campo Grande,357.41,Cartão à vista
1395,4332,2024-04-04,Moda e Vestuário,Consumidor Final (B2C),Ponta Porã,344.57,Cartão parcelado
1396,4334,2025-04-11,Utilidades Domésticas,Consumidor Final (B2C),Três Lagoas,308.08,Cartão à vista
1397,4336,2024-12-22,Eletrônicos,Consumidor Final (B2C),Campo Grande,538.44,Contrato Recorrente (B2B)
1398,4340,2024-04-15,Ferramentas,Consumidor Final (B2C),Campo Grande,351.41,Contrato Recorrente (B2B)
1399,4341,2025-09-28,Ferramentas,Consumidor Final (B2C),Campo Grande,224.24,PIX
1400,4346,2025-10-14,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,374.17,PIX
1401,4350,2025-09-21,Ferramentas,Conta Corporativa (B2B),Dourados,7063.31,Cartão parcelado
1402,4352,2025-01-29,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,430.95,Boleto (B2B)
1403,4353,2025-11-11,Casa e Decoração,Consumidor Final (B2C),Campo Grande,276.0,Boleto (B2B)
1404,4357,2024-04-12,Ferramentas,Consumidor Final (B2C),Três Lagoas,341.37,Cartão à vista
1405,4358,2025-09-10,Eletrônicos,Consumidor Final (B2C),Campo Grande,213.27,Cartão à vista
1406,4359,2025-05-23,Casa e Decoração,Consumidor Final (B2C),Dourados,469.75,Cartão à vista
1407,4363,2025-10-27,Eletrônicos,Consumidor Final (B2C),Campo Grande,337.12,PIX
1408,4367,2024-04-21,Alimentos e Bebidas,Conta Corporativa (B2B),Três Lagoas,7047.21,Cartão à vista
1409,4368,2024-09-09,Brinquedos,Conta Corporativa (B2B),Três Lagoas,7493.33,Cartão à vista
1410,4372,2024-04-06,Alimentos e Bebidas,Conta Corporativa (B2B),Dourados,8418.13,Cartão parcelado
1411,4374,2025-01-19,Eletrônicos,Consumidor Final (B2C),Ponta Porã,356.64,PIX
1412,4376,2025-02-24,Casa e Decoração,Consumidor Final (B2C),Dourados,245.04,Contrato Recorrente (B2B)
1413,4383,2024-11-13,Beleza e Higiene,Consumidor Final (B2C),Dourados,313.44,PIX
1414,4384,2025-12-10,Casa e Decoração,Consumidor Final (B2C),Campo Grande,307.04,Cartão parcelado
1415,4389,2025-01-31,Beleza e Higiene,Conta Corporativa (B2B),Campo Grande,6075.54,Cartão à vista
1416,4391,2025-02-02,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,337.11,Cartão parcelado
1417,4392,2025-07-09,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,388.14,Cartão à vista
1418,4396,2024-11-14,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,363.83,Cartão parcelado
1419,4407,2024-10-24,Móveis,Consumidor Final (B2C),Três Lagoas,311.08,Cartão à vista
1420,4408,2024-12-03,Casa e Decoração,Consumidor Final (B2C),Dourados,278.52,Cartão parcelado
1421,4411,2025-01-26,Ferramentas,Consumidor Final (B2C),Dourados,483.3,Cartão à vista
1422,4413,2024-05-13,Móveis,Conta Corporativa (B2B),Campo Grande,10925.95,Cartão parcelado
1423,4416,2025-09-12,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,312.29,Cartão à vista
1424,4417,2025-03-22,Ferramentas,Consumidor Final (B2C),Campo Grande,346.09,PIX
1425,4422,2025-04-14,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,185.25,PIX
1426,4424,2024-04-11,Utilidades Domésticas,Consumidor Final (B2C),Dourados,185.57,Cartão parcelado
1427,4425,2025-11-02,Ferramentas,Conta Corporativa (B2B),Dourados,7948.28,PIX
1428,4432,2024-06-02,Moda e Vestuário,Consumidor Final (B2C),Dourados,417.26,Contrato Recorrente (B2B)
1429,4437,2024-07-16,Brinquedos,Consumidor Final (B2C),Campo Grande,329.02,Cartão parcelado
1430,4442,2025-06-01,Móveis,Consumidor Final (B2C),Ponta Porã,319.73,PIX
1431,4448,2024-09-19,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,462.26,Cartão parcelado
1432,4451,2025-11-02,Papelaria e Escritório,Consumidor Final (B2C),Dourados,205.36,Cartão parcelado
1433,4463,2025-02-08,Brinquedos,Consumidor Final (B2C),Dourados,254.79,Cartão à vista
1434,4469,2024-06-13,Casa e Decoração,Consumidor Final (B2C),Campo Grande,361.44,Cartão à vista
1435,4470,2025-02-21,Casa e Decoração,Consumidor Final (B2C),Campo Grande,287.5,PIX
1436,4475,2025-02-13,Utilidades Domésticas,Consumidor Final (B2C),Ponta Porã,291.65,Cartão à vista
1437,4484,2024-11-26,Utilidades Domésticas,Consumidor Final (B2C),Corumbá,237.93,PIX
1438,4488,2025-08-11,Alimentos e Bebidas,Consumidor Final (B2C),Corumbá,401.76,PIX
1439,4489,2025-02-21,Papelaria e Escritório,Consumidor Final (B2C),Dourados,394.91,Contrato Recorrente (B2B)
1440,4497,2025-10-07,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,314.14,PIX
1441,4502,2025-11-25,Ferramentas,Consumidor Final (B2C),Campo Grande,318.72,Cartão à vista
1442,4503,2024-05-29,Brinquedos,Consumidor Final (B2C),Campo Grande,86.33,PIX
1443,4505,2024-02-26,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,409.9,Cartão parcelado
1444,4506,2025-05-06,Eletrônicos,Consumidor Final (B2C),Campo Grande,220.93,Boleto (B2B)
1445,4509,2025-04-28,Brinquedos,Consumidor Final (B2C),Campo Grande,262.87,PIX
1446,4515,2024-12-09,Eletrônicos,Consumidor Final (B2C),Ponta Porã,202.07,Cartão parcelado
1447,4517,2024-01-20,Ferramentas,Consumidor Final (B2C),Campo Grande,381.65,PIX
1448,4524,2025-05-23,Brinquedos,Consumidor Final (B2C),Dourados,256.61,Cartão parcelado
1449,4530,2024-10-09,Alimentos e Bebidas,Conta Corporativa (B2B),Três Lagoas,9662.21,Cartão parcelado
1450,4533,2025-08-25,Eletrônicos,Consumidor Final (B2C),Três Lagoas,429.77,PIX
1451,4536,2025-04-25,Ferramentas,Consumidor Final (B2C),Corumbá,236.97,Cartão à vista
1452,4537,2025-08-09,Eletrônicos,Consumidor Final (B2C),Campo Grande,430.73,PIX
1453,4540,2024-12-08,Móveis,Consumidor Final (B2C),Campo Grande,380.63,Cartão à vista
1454,4541,2024-10-27,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,154.77,Boleto (B2B)
1455,4542,2025-01-10,Ferramentas,Consumidor Final (B2C),Dourados,378.45,Contrato Recorrente (B2B)
1456,4545,2025-11-14,Casa e Decoração,Consumidor Final (B2C),Três Lagoas,266.05,PIX
1457,4548,2024-02-19,Brinquedos,Consumidor Final (B2C),Ponta Porã,235.39,PIX
1458,4550,2024-10-12,Papelaria e Escritório,Conta Corporativa (B2B),Ponta Porã,9268.25,Contrato Recorrente (B2B)
1459,4553,2024-01-21,Móveis,Consumidor Final (B2C),Corumbá,238.16,Cartão à vista
1460,4554,2025-06-09,Alimentos e Bebidas,Consumidor Final (B2C),Três Lagoas,383.6,Cartão à vista
1461,4558,2025-02-22,Casa e Decoração,Consumidor Final (B2C),Corumbá,297.06,Cartão parcelado
1462,4563,2024-12-17,Brinquedos,Consumidor Final (B2C),Dourados,316.51,Cartão à vista
1463,4567,2024-12-31,Utilidades Domésticas,Consumidor Final (B2C),Dourados,404.6,Contrato Recorrente (B2B)
1464,4568,2025-11-03,Alimentos e Bebidas,Conta Corporativa (B2B),Ponta Porã,7635.22,Cartão à vista
1465,4570,2025-10-14,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,379.11,Cartão parcelado
1466,4572,2024-04-04,Eletrônicos,Consumidor Final (B2C),Campo Grande,388.65,Cartão parcelado
1467,4573,2025-12-31,Móveis,Consumidor Final (B2C),Dourados,268.53,Cartão à vista
1468,4580,2024-05-28,Alimentos e Bebidas,Consumidor Final (B2C),Ponta Porã,406.98,Cartão à vista
1469,4581,2025-01-30,Beleza e Higiene,Consumidor Final (B2C),Três Lagoas,414.02,Cartão à vista
1470,4585,2024-07-07,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,237.19,Cartão à vista
1471,4586,2025-12-30,Moda e Vestuário,Consumidor Final (B2C),Dourados,264.0,Contrato Recorrente (B2B)
1472,4588,2025-08-19,Brinquedos,Consumidor Final (B2C),Campo Grande,260.73,Cartão à vista
1473,4593,2025-03-18,Ferramentas,Consumidor Final (B2C),Campo Grande,349.77,Cartão à vista
1474,4598,2025-12-31,Brinquedos,Consumidor Final (B2C),Campo Grande,236.45,PIX
1475,4601,2025-03-13,Moda e Vestuário,Consumidor Final (B2C),Dourados,225.94,Cartão parcelado
1476,4611,2024-04-07,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,196.86,PIX
1477,4613,2024-12-25,Casa e Decoração,Consumidor Final (B2C),Dourados,221.97,PIX
1478,4614,2025-10-15,Casa e Decoração,Consumidor Final (B2C),Ponta Porã,278.83,Contrato Recorrente (B2B)
1479,4616,2025-12-08,Móveis,Consumidor Final (B2C),Três Lagoas,390.18,PIX
1480,4617,2025-05-28,Moda e Vestuário,Consumidor Final (B2C),Três Lagoas,321.85,Cartão à vista
1481,4627,2025-03-03,Papelaria e Escritório,Consumidor Final (B2C),Corumbá,161.27,Cartão parcelado
1482,4633,2025-02-11,Ferramentas,Consumidor Final (B2C),Campo Grande,310.31,Cartão parcelado
1483,4635,2024-08-15,Ferramentas,Consumidor Final (B2C),Ponta Porã,391.83,Cartão parcelado
1484,4636,2025-12-31,Casa e Decoração,Conta Corporativa (B2B),Ponta Porã,7563.77,Cartão à vista
1485,4644,2024-06-11,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,242.43,Cartão à vista
1486,4648,2025-12-30,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,374.83,PIX
1487,4652,2025-05-04,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,307.47,Cartão à vista
1488,4656,2025-08-11,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,191.47,Cartão à vista
1489,4658,2025-01-17,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,358.92,Cartão parcelado
1490,4659,2025-10-16,Papelaria e Escritório,Consumidor Final (B2C),Corumbá,255.87,PIX
1491,4661,2025-05-11,Eletrônicos,Consumidor Final (B2C),Campo Grande,203.86,Boleto (B2B)
1492,4663,2025-05-02,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,428.17,Cartão parcelado
1493,4664,2025-12-31,Ferramentas,Consumidor Final (B2C),Dourados,356.91,PIX
1494,4668,2024-12-24,Alimentos e Bebidas,Consumidor Final (B2C),Três Lagoas,114.57,Cartão à vista
1495,4671,2025-08-29,Utilidades Domésticas,Consumidor Final (B2C),Dourados,271.7,Cartão parcelado
1496,4673,2025-04-06,Moda e Vestuário,Consumidor Final (B2C),Ponta Porã,391.75,Cartão à vista
1497,4674,2025-02-03,Ferramentas,Consumidor Final (B2C),Campo Grande,257.22,Cartão parcelado
1498,4675,2024-08-12,Ferramentas,Consumidor Final (B2C),Campo Grande,322.41,Boleto (B2B)
1499,4679,2024-12-17,Móveis,Conta Corporativa (B2B),Campo Grande,11433.46,Cartão à vista
1500,4681,2025-01-21,Casa e Decoração,Consumidor Final (B2C),Campo Grande,211.36,PIX
1501,4682,2025-12-24,Utilidades Domésticas,Conta Corporativa (B2B),Campo Grande,6646.95,PIX
1502,4689,2024-05-16,Eletrônicos,Consumidor Final (B2C),Campo Grande,366.93,PIX
1503,4690,2025-06-06,Ferramentas,Consumidor Final (B2C),Ponta Porã,327.55,Cartão à vista
1504,4697,2025-04-24,Ferramentas,Consumidor Final (B2C),Três Lagoas,425.05,Cartão à vista
1505,4702,2025-10-15,Brinquedos,Consumidor Final (B2C),Três Lagoas,184.76,Cartão à vista
1506,4703,2025-04-11,Ferramentas,Consumidor Final (B2C),Corumbá,284.09,Cartão à vista
1507,4709,2025-02-17,Eletrônicos,Consumidor Final (B2C),Campo Grande,364.12,PIX
1508,4711,2025-12-31,Moda e Vestuário,Consumidor Final (B2C),Corumbá,371.13,Cartão parcelado
1509,4717,2024-06-25,Ferramentas,Consumidor Final (B2C),Campo Grande,359.45,PIX
1510,4718,2024-08-28,Ferramentas,Consumidor Final (B2C),Campo Grande,319.71,Cartão parcelado
1511,4721,2024-10-30,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,290.21,Cartão à vista
1512,4722,2025-03-18,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,183.53,PIX
1513,4729,2024-10-29,Brinquedos,Consumidor Final (B2C),Dourados,358.73,PIX
1514,4730,2024-03-25,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,171.13,Cartão à vista
1515,4731,2025-11-13,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,311.63,Boleto (B2B)
1516,4735,2024-02-05,Casa e Decoração,Consumidor Final (B2C),Campo Grande,316.88,Cartão parcelado
1517,4736,2025-10-10,Papelaria e Escritório,Consumidor Final (B2C),Corumbá,303.64,PIX
1518,4739,2024-07-15,Utilidades Domésticas,Consumidor Final (B2C),Corumbá,258.6,Cartão à vista
1519,4745,2025-12-29,Alimentos e Bebidas,Conta Corporativa (B2B),Ponta Porã,10385.06,Cartão parcelado
1520,4746,2024-11-27,Papelaria e Escritório,Consumidor Final (B2C),Dourados,306.5,Contrato Recorrente (B2B)
1521,4751,2024-08-14,Beleza e Higiene,Consumidor Final (B2C),Três Lagoas,229.12,Boleto (B2B)
1522,4757,2024-02-21,Moda e Vestuário,Consumidor Final (B2C),Dourados,176.87,Cartão à vista
1523,4760,2025-11-19,Casa e Decoração,Consumidor Final (B2C),Corumbá,239.04,Boleto (B2B)
1524,4766,2025-07-10,Brinquedos,Consumidor Final (B2C),Ponta Porã,394.68,Cartão à vista
1525,4769,2024-02-05,Móveis,Consumidor Final (B2C),Corumbá,402.25,Boleto (B2B)
1526,4770,2025-03-23,Casa e Decoração,Consumidor Final (B2C),Três Lagoas,337.15,PIX
1527,4771,2024-09-26,Móveis,Consumidor Final (B2C),Campo Grande,269.58,Cartão parcelado
1528,4775,2025-06-15,Brinquedos,Consumidor Final (B2C),Campo Grande,348.25,Boleto (B2B)
1529,4777,2025-02-10,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,335.45,Cartão parcelado
1530,4778,2025-01-02,Beleza e Higiene,Consumidor Final (B2C),Dourados,344.45,Cartão parcelado
1531,4782,2025-04-27,Eletrônicos,Consumidor Final (B2C),Ponta Porã,415.26,Cartão à vista
1532,4786,2024-08-15,Alimentos e Bebidas,Consumidor Final (B2C),Três Lagoas,305.85,Contrato Recorrente (B2B)
1533,4789,2024-07-24,Beleza e Higiene,Consumidor Final (B2C),Três Lagoas,201.96,PIX
1534,4790,2025-08-31,Casa e Decoração,Consumidor Final (B2C),Três Lagoas,300.81,Cartão parcelado
1535,4792,2025-05-25,Papelaria e Escritório,Consumidor Final (B2C),Dourados,328.14,Cartão à vista
1536,4794,2024-06-11,Moda e Vestuário,Conta Corporativa (B2B),Dourados,5659.51,Cartão à vista
1537,4802,2024-11-18,Beleza e Higiene,Consumidor Final (B2C),Corumbá,432.51,Cartão à vista
1538,4810,2025-01-27,Brinquedos,Conta Corporativa (B2B),Dourados,8661.52,Cartão à vista
1539,4814,2024-04-06,Ferramentas,Consumidor Final (B2C),Corumbá,263.68,Cartão parcelado
1540,4819,2024-11-07,Ferramentas,Consumidor Final (B2C),Campo Grande,478.3,Cartão à vista
1541,4822,2024-08-03,Casa e Decoração,Consumidor Final (B2C),Ponta Porã,271.4,Cartão à vista
1542,4823,2025-06-18,Eletrônicos,Consumidor Final (B2C),Dourados,406.23,PIX
1543,4826,2025-05-08,Ferramentas,Conta Corporativa (B2B),Corumbá,3988.18,Cartão à vista
1544,4830,2024-07-15,Alimentos e Bebidas,Consumidor Final (B2C),Ponta Porã,300.3,PIX
1545,4836,2024-09-17,Ferramentas,Consumidor Final (B2C),Campo Grande,407.52,Cartão à vista
1546,4838,2024-04-11,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,205.06,Cartão parcelado
1547,4839,2024-10-12,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,370.34,PIX
1548,4843,2024-01-24,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,426.03,Cartão à vista
1549,4847,2024-04-22,Utilidades Domésticas,Conta Corporativa (B2B),Três Lagoas,4389.37,Boleto (B2B)
1550,4852,2025-03-21,Brinquedos,Consumidor Final (B2C),Campo Grande,303.1,Cartão parcelado
1551,4854,2024-09-11,Brinquedos,Consumidor Final (B2C),Dourados,256.39,Cartão parcelado
1552,4856,2024-03-22,Papelaria e Escritório,Consumidor Final (B2C),Dourados,382.96,Boleto (B2B)
1553,4860,2025-12-11,Beleza e Higiene,Consumidor Final (B2C),Corumbá,332.59,Boleto (B2B)
1554,4861,2024-12-09,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,271.36,PIX
1555,4863,2024-05-12,Móveis,Consumidor Final (B2C),Campo Grande,338.76,Cartão à vista
1556,4865,2024-08-20,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,367.31,Cartão parcelado
1557,4867,2025-08-13,Moda e Vestuário,Consumidor Final (B2C),Ponta Porã,352.34,PIX
1558,4874,2025-03-25,Casa e Decoração,Consumidor Final (B2C),Campo Grande,380.65,Cartão à vista
1559,4877,2024-02-29,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,228.72,Cartão parcelado
1560,4879,2025-01-06,Móveis,Consumidor Final (B2C),Campo Grande,281.96,PIX
1561,4881,2024-10-07,Casa e Decoração,Consumidor Final (B2C),Campo Grande,349.2,PIX
1562,4885,2025-06-25,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,252.0,PIX
1563,4886,2025-02-15,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,259.98,Boleto (B2B)
1564,4892,2025-07-11,Brinquedos,Consumidor Final (B2C),Três Lagoas,427.3,Contrato Recorrente (B2B)
1565,4893,2025-08-01,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,411.64,Cartão parcelado
1566,4896,2025-07-13,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,167.36,Cartão à vista
1567,4907,2024-05-18,Casa e Decoração,Conta Corporativa (B2B),Três Lagoas,9666.38,PIX
1568,4908,2024-05-22,Eletrônicos,Conta Corporativa (B2B),Campo Grande,9041.84,Cartão à vista
1569,4909,2024-09-03,Móveis,Consumidor Final (B2C),Três Lagoas,308.42,Cartão à vista
1570,4911,2024-10-28,Beleza e Higiene,Conta Corporativa (B2B),Ponta Porã,5073.83,PIX
1571,4917,2025-08-24,Utilidades Domésticas,Consumidor Final (B2C),Corumbá,286.98,PIX
1572,4924,2024-12-07,Beleza e Higiene,Consumidor Final (B2C),Dourados,266.77,PIX
1573,4927,2024-01-25,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,471.68,Cartão parcelado
1574,4929,2025-11-24,Papelaria e Escritório,Conta Corporativa (B2B),Corumbá,9573.76,Boleto (B2B)
1575,4932,2025-07-06,Móveis,Conta Corporativa (B2B),Dourados,10789.05,PIX
1576,4933,2025-07-09,Utilidades Domésticas,Consumidor Final (B2C),Três Lagoas,431.12,PIX
1577,4939,2024-08-14,Papelaria e Escritório,Consumidor Final (B2C),Ponta Porã,452.77,Cartão parcelado
1578,4941,2024-02-23,Moda e Vestuário,Consumidor Final (B2C),Corumbá,382.37,Cartão parcelado
1579,4942,2024-07-27,Moda e Vestuário,Consumidor Final (B2C),Corumbá,220.83,Cartão à vista
1580,4948,2024-07-27,Casa e Decoração,Consumidor Final (B2C),Campo Grande,286.96,PIX
1581,4954,2024-03-19,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,231.86,Boleto (B2B)
1582,4960,2025-07-30,Casa e Decoração,Conta Corporativa (B2B),Campo Grande,8024.3,PIX
1583,4965,2024-06-17,Papelaria e Escritório,Consumidor Final (B2C),Três Lagoas,98.05,Cartão parcelado
1584,4966,2025-06-02,Beleza e Higiene,Consumidor Final (B2C),Corumbá,333.79,PIX
1585,4968,2025-12-09,Papelaria e Escritório,Consumidor Final (B2C),Ponta Porã,326.18,PIX
1586,4971,2025-08-10,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,348.78,PIX
1587,4972,2024-04-19,Utilidades Domésticas,Consumidor Final (B2C),Três Lagoas,322.98,Contrato Recorrente (B2B)
1588,4974,2024-06-23,Ferramentas,Consumidor Final (B2C),Dourados,432.73,PIX
1589,4977,2025-10-24,Eletrônicos,Consumidor Final (B2C),Campo Grande,225.48,Cartão à vista
1590,4989,2025-05-01,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,467.2,PIX
1591,4993,2024-03-06,Móveis,Consumidor Final (B2C),Campo Grande,233.29,Cartão parcelado
1592,4996,2024-09-09,Papelaria e Escritório,Consumidor Final (B2C),Corumbá,358.26,Cartão parcelado
1593,4998,2025-06-21,Ferramentas,Consumidor Final (B2C),Três Lagoas,369.73,PIX
1594,4999,2025-03-31,Ferramentas,Consumidor Final (B2C),Ponta Porã,250.36,Cartão parcelado
1595,5002,2025-10-12,Móveis,Consumidor Final (B2C),Dourados,393.05,Cartão à vista
1596,5005,2024-06-24,Ferramentas,Consumidor Final (B2C),Três Lagoas,252.94,PIX
1597,5009,2024-03-29,Papelaria e Escritório,Conta Corporativa (B2B),Dourados,12249.14,Boleto (B2B)
1598,5011,2025-09-23,Utilidades Domésticas,Consumidor Final (B2C),Corumbá,309.99,Boleto (B2B)
1599,5015,2025-02-15,Eletrônicos,Consumidor Final (B2C),Dourados,197.76,PIX
